,omni_id,date,century,dominant_color,dominant_color_family,palette,description,sentiment,image_url
1451,9038908,1923,20,#b09eb4,Grays,"['#e8e5d8', '#d3d5ce', '#a49b8d', '#90897a', '#525b4d', '#dcded7', '#cac6c1', '#c8b2c3', '#b09eb4', '#a4b29c', '#899872', '#6e8458']","georgia okeeffe and her husband, the photographer and dealer alfred stieglitz, often treated the same subjects in their art. in spring, okeeffe painted the building that held stieglitzs darkroom in lake george, new york, where the couple summered between 1919 and 1927. a comparison of spring with a nearly contemporaneous photograph of the same subject by stieglitz shows that okeeffe simplified the building by omitting the chimney, window, and horizontal siding. she also enlarged the flagpole and curved its top, emphasizing its upward thrust with the vertical format of her picture. her cropped depiction of the building, with flowering spring trees above, differs considerably from stieglitzs broader horizontal view of it in the wintry adirondack landscape.",0,"https://lakeimagesweb.artic.edu/iiif/2/023f8949-dbff-d3c9-ae25-a30b09dfcd7a/full/6000,/0/default.jpg"
1452,9038909,1943,20,#3a90bf,Cyans,"['#d0cdbb', '#cbc7b6', '#beb9a8', '#b4b3a3', '#b0a998', '#6397b1', '#288dbf', '#c6c2b0', '#c5bcab', '#6fa4be', '#3a90bf', '#067eb7']","georgia okeeffe could see the dramatic geological formation known as the white place, or plaza blanca, from a window in her home near abiquiu, new mexico. composed of white stone that provides a stark contrast to the colors of the surrounding terrain, the white place was whittled and smoothed by water and wind over centuries into a striking formation resembling columns, cliffs, and spires. okeeffe painted it a number of times, and in the white place in sun, she selected a view that emphasizes a deep cleft in the formation. the v-shaped composition enabled her to focus on the interplay between the brilliant blue sky, the eerie white color, and horizontal striations of the carved rock.",1,"https://lakeimagesweb.artic.edu/iiif/2/fcac861a-0439-54c7-4498-0bb5bb1cda1a/full/6000,/0/default.jpg"
1453,9038911,1920,20,#778a78,Grays,"['#c7cbb8', '#aca57d', '#886941', '#5d4338', '#425f5f', '#d6d2b9', '#bcb894', '#a18e67', '#778a78', '#676859', '#354042', '#163845']","a leading american modernist painter, preston dickinson was exposed to french avant-garde art while studying in paris between 1911 and 1914. pictures such as still life in interior demonstrate his interest in the tension between representation and abstraction. here dickinson depicted magazines, a sake bottle, a tea canister painted with japanese figures, and a cup and saucer. his composition employs a tilted perspective reminiscent of paul czannes still lifes, a cubist fracturing of space, and the bold,complementary colors typical of american synchromists like stanton macdonald-wright. dickinson achievedgreat critical success in the 1920s but died of pneumonia at the age of 41.",0,"https://lakeimagesweb.artic.edu/iiif/2/303731d6-40b3-2f03-01d5-e1aa52ac36ef/full/6000,/0/default.jpg"
1454,9038912,1818,19,#27200a,Blacks,"['#afab95', '#67572c', '#392d0f', '#322b10', '#2d270e', '#9d9c8d', '#8b866f', '#54461e', '#483a15', '#3c3415', '#27200a', '#1e1806']","joshua shaw was one of the earliest landscape painters to work in america, practicing in baltimore and philadelphia upon emigrating from england in 1817. shaw excelled at painting romantic scenes of imaginary arcadian landscapes. in solitude, a male figure reclines in the foreground, with the contemplative pose and seminude state of a poet or philosopher inspired by the beauty of nature. in addition to idealized compositions such as this one, shaw painted landscapes in watercolor based on observations of various locales along the eastern seaboard. shaw was a generation older than thomas cole and other artists of the countrys first school of landscape painting, the hudson river school, which emerged in the second quarter of the 19th century.",3,"https://lakeimagesweb.artic.edu/iiif/2/dcd15805-e7d3-f3cd-39e5-24e8df17dade/full/6000,/0/default.jpg"
1455,9038913,1924,20,#8d6e5e,Grays,"['#d3d3d2', '#cccbcb', '#c9c9c9', '#c7c7c7', '#c3c3c3', '#7e533e', '#dbdada', '#d0d0d0', '#b2a8a3', '#8d6e5e', '#644c3f', '#462e21']","born in germany, the sculptor, printmaker, and photographer arnold rnnebeck studied art in munich andparis, where he befriended the american artists charles demuth and marsden hartley. this work, executed in new york after rnnebeck immigrated to the united states in 1923, combines a traditional subject with a cubist abstraction of form. the artist also produced a sculpture entitled american wedding, which may have been intended to form a pair with london wedding. the photographer and art dealer alfred stieglitz supported rnnebecks career and provided him with important connections in the american art world.",0,"https://lakeimagesweb.artic.edu/iiif/2/75e95cbc-4e7c-692d-ddb1-47acbe047cf2/full/6000,/0/default.jpg"
1456,9038914,1937,20,#4a5774,Grays,"['#dddddd', '#56617d', '#555b74', '#4f5975', '#4b495d', '#4a5774', '#b2b4bc', '#88828d', '#6a6a7b', '#68728c', '#5d6680', '#2f3647']","relief exemplifies charles green shaws conviction that a work of art did not require a subject to evoke an aesthetic response. composed of a cascading arrangement of biomorphic forms, this striking wood construction conveys the compositional balance and rhythm that shaw, an early member of the american abstract artists group, sought in his nonobjective works. equally important, relief is neither a painting nor a sculpture, but rather a hybrid of the two. the wood pieces enter the viewers space even as the work remains attached to the wall, the traditional realm of painting. relief can therefore be seen as part of the ongoing modernist endeavor to challenge the two-dimensionality of the picture plane.",0,"https://lakeimagesweb.artic.edu/iiif/2/9ca07d60-a35d-9034-6d50-b5c1eb40f1d0/full/6000,/0/default.jpg"
1457,9038915,1934,20,#a8a8a7,Grays,"['#d3d3d0', '#d0d1cd', '#cccbc9', '#c8c9c5', '#c5c5c1', '#c1c1bd', '#bbbbb7', '#636366', '#dededc', '#d6d6d3', '#cececb', '#a8a8a7']","an overt allusion to new york citys skyline, the manhattan cocktail set represents the 1930s fascination with urbanity and modernity. the tall, cylindrical cocktail shaker and stemmed cups that echo the shape and design of the shaker cap were sold with norman bel geddess stepped serving tray to create a plazalike platform on which the cocktail service could be arranged like architectural elements. although conceived as part of a set, the tray was retailed by revere copper and brass, a company established by the boston silversmith paul revere, a year before the shaker and goblets were released in 1936. the shaker seen here is the second of two versions and was advertised as party-size because of its slightly larger dimensions.",1,"https://lakeimagesweb.artic.edu/iiif/2/b0d24e74-295c-7248-ee7b-18e53e726333/full/6000,/0/default.jpg"
1458,9038929,1914,20,#aa6b2f,Reds,"['#d38b57', '#aa6b2f', '#9d8b45', '#833d1a', '#796127', '#712b0c', '#694116', '#d8b07c', '#b58e4c', '#524038', '#432210', '#373c2e']","the chicago artist manierre dawson was essentially self-taught, deriving his interest in abstraction from his early career as a draftsman in the architectural firm of holabird and roche. in 1910, however, he traveled to europe, and in paris he visited the salon of gertrude stein, who bought one of his paintings. while he acknowledged the works of paul czanne as a major influence, he was equally indebted to cubism. dawson painted figure in pink and yellow after the armory show came to chicago, and it marks his embrace of complete abstraction. there is no sense of three-dimensional space, and he has utterly fragmented the form of the figure, which is presumably indicated by the lighter hues of lavender, yellow, and peach in the center.",1,"https://lakeimagesweb.artic.edu/iiif/2/c1b0018c-4d3a-f04e-65a7-06890f24fffa/full/6000,/0/default.jpg"
1459,9038948,1848,19,#22201e,Blacks,"['#d0d1d3', '#c8c9cc', '#b6b7b8', '#959595', '#878787', '#514f4d', '#2d2b29', '#a5a6a7', '#9b9c9c', '#909090', '#8c8c8c', '#22201e']","most mid-19th-century artists relied on romantic, often inaccurate conceptions of native americans, yet some, including henry kirke brown, traveled west hoping to attain firsthand knowledge of their subjects. in september and october 1848, brown journeyed to michiganthen the american frontierto create models of chippewa and ottawa indians in preparation for a sculpture commissioned by the american art union. the resulting miniature portrait bust reveals the artists careful attention to details of physiognomy and hair; the figure thus displays a sympathetic naturalism and commanding nobility of presence.",2,"https://lakeimagesweb.artic.edu/iiif/2/78420fc8-c667-2016-590d-4785605cc615/full/6000,/0/default.jpg"
1460,9038955,1835,19,#a49b9e,Grays,"['#dbd3cd', '#ccc3be', '#a58f7b', '#a49b9e', '#988d8c', '#8d7763', '#755f4b', '#635345', '#3a2918', '#c5b4ab', '#bab0b0', '#b6a499']","the first american artist to identify himself as a landscape painter, thomas doughty was instrumental in pushing the genre beyond mere topographical description to explore the larger idea of nature. produced at the height of his career, this view of the sea at nahant, massachusetts, recalls 17th century dutch landscapes, which capture changing atmospheric conditions and their effect on the landscape without any literary narrative. such paintings made doughty once of the most popular landscapists in the united states in the 1820s and 1830s. in his presentation of nature as a worthy subject in its own right, doughty, like fellow artist thomas cole, was particularly influential for the generation of landscape painters who came after him, namely the hudson river school.",0,"https://lakeimagesweb.artic.edu/iiif/2/6668139d-9296-a45b-b6be-977e4425a123/full/6000,/0/default.jpg"
1461,9038964,1990,20,#333231,Blacks,"['#c4b79d', '#a4977f', '#5b554e', '#4b4b4a', '#464542', '#403f3d', '#e3dac6', '#796e5c', '#67625c', '#3a3a39', '#333231', '#191817']","toshiko takaezu studied ceramics at michigans cranbrook academy of art under the ceramic pioneer maija grotell. takaezus experiments with traditional, practical shapes led her to create elongated, bulbous sculptures with no openings. the artist finished these unconventional forms with equally novel firing methods. as a highly skilled and sought-after instructor, takaezu taught in many prestigious ceramics programs, and by the early 1980s she had access to sizable kilns at skidmore college in saratoga, new york, where she taught summer workshops. with access to these expanded facilities, she experimented with large structures that could reach well over six feet in height. these works became a canvas for takaezus gestural brushstrokes; here her deliberate and spare application of glaze achieves the same emotional potential as abstract expressionist painting.",-1,"https://lakeimagesweb.artic.edu/iiif/2/ec1426f8-069b-a4bd-bca5-99bbce1f1140/full/6000,/0/default.jpg"
1462,9038971,1980,20,#3e3e3e,Grays,"['#ddbd8b', '#aa7d55', '#a36541', '#905132', '#4c3d35', '#474747', '#373737', '#58504a', '#3e3e3e', '#3c3c3b', '#343434', '#222221']","toshiko takaezu studied at michigans cranbrook academy of art with ceramic pioneer maija grotell . takaezus experiments with traditional, practical shapes resulted in her elongated, bulbous sculptures with no openings. the artist finished these unconventional forms with equally novel firing methods. she fired this piece in an anagama kiln; such asian wood kilns produce extreme temperatures and thus chance imperfections, which appealed to takaezus zen approach to artistic creation. the iridescent swirls and shimmering golden tones produced by the anagama firing lead the eye over the body of the work.",-2,"https://lakeimagesweb.artic.edu/iiif/2/2a0e4980-4758-799d-f87d-78b3baade827/full/6000,/0/default.jpg"
